# SYNTETYCZNE DANE IMU -- nie sa to pomiary z prawdziwego czujnika.
# Wygenerowane przez generate_synthetic_imu.py z roznicy centralnej
# trajektorii x_true/y_true/z_true + szum bialy (sigma=0.15 m/s^2) +
# dryft/bias (random walk, sigma_step=0.01 m/s^2). Patrz docstring.
segment,step,ax_true,ay_true,az_true,ax_meas,ay_meas,az_meas
ascending_helix,167,0.0239,-0.044,-0.0,0.06088,-0.10883,-0.20807
ascending_helix,168,0.026,-0.0428,0.0,0.23605,-0.08531,-0.05545
ascending_helix,169,0.028,-0.0413,-0.0,-0.00786,-0.16933,0.10399
ascending_helix,170,0.0301,-0.0399,0.0,-0.08055,-0.24953,0.02199
ascending_helix,171,0.032,-0.0384,0.0,0.12859,-0.09338,0.043
ascending_helix,172,0.034,-0.0367,-0.0,0.06911,0.11244,-0.01775
ascending_helix,173,0.0357,-0.0349,0.0,0.22456,-0.15748,-0.21312
ascending_helix,174,0.0374,-0.0332,-0.0,-0.02797,-0.15702,-0.05917
ascending_helix,175,0.039,-0.0313,0.0,0.02141,0.06471,0.03127
ascending_helix,176,0.0406,-0.0291,0.0,0.35053,-0.19766,0.24704
ascending_helix,177,0.042,-0.0273,-0.0,0.20684,-0.05696,0.34136
ascending_helix,178,0.0432,-0.025,0.0,-0.10425,-0.02706,0.31153
ascending_helix,179,0.0445,-0.0228,-0.0,0.11886,-0.12839,-0.10849
ascending_helix,180,0.0455,-0.0207,0.0,-0.16035,-0.29859,0.24213
ascending_helix,181,0.0466,-0.0182,0.0,0.10069,0.40735,-0.35879
ascending_helix,182,0.0473,-0.016,-0.0,-0.25428,-0.21107,0.03083
ascending_helix,183,0.0481,-0.0136,0.0,-0.20528,-0.06083,-0.11687
ascending_helix,184,0.0488,-0.0111,-0.0,-0.06558,0.01941,0.03182
ascending_helix,185,0.0492,-0.0087,0.0,0.06564,0.03218,0.09361
ascending_helix,186,0.0496,-0.0062,0.0,-0.15919,0.22532,-0.21352
ascending_helix,187,0.0498,-0.0038,-0.0,-0.30824,-0.08308,0.09071
ascending_helix,188,0.0501,-0.0012,0.0,0.07547,0.03313,0.23024
ascending_helix,189,0.0499,0.0013,-0.0,0.04275,0.10238,0.07943
ascending_helix,190,0.0498,0.0037,0.0,-0.23646,-0.08107,-0.08828
ascending_helix,191,0.0496,0.0063,0.0,0.16077,-0.12283,-0.04333
ascending_helix,192,0.0493,0.0086,-0.0,0.12419,0.21705,0.27643
ascending_helix,193,0.0487,0.0113,0.0,0.3222,0.2629,-0.23532
ascending_helix,194,0.0481,0.0135,-0.0,0.24629,0.12388,0.0124
ascending_helix,195,0.0474,0.016,0.0,0.07825,-0.26232,0.0743
ascending_helix,196,0.0465,0.0183,0.0,0.32204,0.21895,0.07902
ascending_helix,197,0.0455,0.0207,-0.0,-0.07632,0.02876,0.03927
ascending_helix,198,0.0444,0.0228,0.0,0.13074,0.19186,0.36995
ascending_helix,199,0.0,0.0,0.0,-0.07799,0.266,0.19351
hover,0,0.0,0.0,0.0,-0.11655,-0.2375,0.04484
hover,1,0.0,0.0,0.0,0.0677,-0.00094,-0.14402
hover,2,0.0,0.0,0.0,0.09958,-0.01633,-0.44727
hover,3,0.0,0.0,0.0,-0.01942,0.17959,-0.25678
hover,4,0.0,0.0,0.0,-0.07418,-0.1399,-0.10323
hover,5,0.0,0.0,0.0,0.05992,-0.16397,-0.16405
hover,6,0.0,0.0,0.0,0.02441,-0.07899,-0.17949
hover,7,0.0,0.0,0.0,-0.00495,0.05021,-0.33028
hover,8,0.0,0.0,0.0,-0.07047,-0.01229,-0.1528
hover,9,0.0,0.0,0.0,-0.10663,-0.18268,-0.04379
hover,10,0.0,0.0,0.0,-0.01752,0.03698,0.00828
hover,11,0.0,0.0,0.0,0.02208,-0.02899,-0.14733
hover,12,0.0,0.0,0.0,0.06194,-0.01333,-0.1111
hover,13,0.0,0.0,0.0,-0.07807,-0.28314,-0.20474
hover,14,0.0,0.0,0.0,0.00885,-0.13585,0.10681
hover,15,0.0,0.0,0.0,-0.29609,0.06241,-0.39826
hover,16,0.0,0.0,0.0,-0.07952,-0.01414,-0.43299
hover,17,0.0,0.0,0.0,0.20556,0.07009,-0.09145
hover,18,0.0,0.0,0.0,-0.20194,0.06186,0.03747
hover,19,0.0,0.0,0.0,-0.06694,0.34288,0.00188
hover,20,0.0,0.0,0.0,0.00942,-0.05585,-0.33461
hover,21,0.0,0.0,0.0,-0.00052,0.03721,0.17529
hover,22,0.0,0.0,0.0,0.03737,-0.14871,-0.0559
hover,23,0.0,0.0,0.0,-0.01859,0.19486,-0.12812
hover,24,0.0,0.0,0.0,0.20635,-0.1712,-0.18163
hover,25,0.0,0.0,0.0,-0.15962,-0.089,-0.12038
hover,26,0.0,0.0,0.0,-0.14158,-0.0298,-0.21117
hover,27,0.0,0.0,0.0,0.03827,0.03751,-0.18522
hover,28,0.0,0.0,0.0,0.0592,0.27603,0.07083
hover,29,0.0,0.0,0.0,-0.15513,-0.02706,-0.17638
hover,30,0.0,0.0,0.0,0.03168,0.15308,0.07639
hover,31,0.0,0.0,0.0,-0.01949,0.29597,-0.02356
hover,32,0.0,0.0,0.0,0.11982,0.04096,-0.05176
hover,33,0.0,0.0,0.0,0.05507,0.08953,0.21746
hover,34,0.0,0.0,0.0,0.03764,-0.16861,-0.19962
hover,35,0.0,0.0,0.0,0.00576,0.10252,-0.05523
hover,36,0.0,0.0,0.0,0.04901,-0.17388,-0.20666
hover,37,0.0,0.0,0.0,-0.08538,0.12287,-0.23097
hover,38,0.0,0.0,0.0,-0.06642,-0.11999,-0.09467
hover,39,0.0,0.0,0.0,0.03245,0.29382,-0.37818
tight_corkscrew,0,0.0,0.0,0.0,0.0589,0.23806,-0.20553
tight_corkscrew,1,-0.0666,-0.01,0.0,-0.17569,-0.10865,0.02388
tight_corkscrew,2,-0.0644,-0.02,0.0,-0.03864,0.21921,-0.226
tight_corkscrew,3,-0.0606,-0.0293,-0.0,-0.12353,0.10349,-0.4108
tight_corkscrew,4,-0.0556,-0.038,0.0,-0.257,0.25516,-0.1101
tight_corkscrew,5,-0.0494,-0.0459,0.0,-0.02571,0.09131,-0.05557
tight_corkscrew,6,-0.0418,-0.0528,0.0,0.15266,0.13668,-0.21091
tight_corkscrew,7,-0.0335,-0.0585,-0.0,0.12961,0.15416,0.01126
tight_corkscrew,8,-0.0245,-0.0627,0.0,0.03712,-0.18763,-0.18591
tight_corkscrew,9,-0.0147,-0.0658,-0.0,0.01986,0.13063,0.17478
tight_corkscrew,10,-0.0048,-0.0672,0.0,0.19412,0.03213,-0.29925
tight_corkscrew,11,0.0054,-0.0672,0.0,0.07742,0.00339,-0.33139
tight_corkscrew,12,0.0153,-0.0655,-0.0,0.00538,0.18144,0.04769
tight_corkscrew,13,0.0249,-0.0627,0.0,0.03426,-0.1498,-0.01243
tight_corkscrew,14,0.034,-0.0581,-0.0,0.01142,0.07817,0.03487
tight_corkscrew,15,0.0423,-0.0524,0.0,0.01652,0.18531,0.02269
tight_corkscrew,16,0.0497,-0.0455,0.0,-0.10788,0.26676,-0.12445
tight_corkscrew,17,0.056,-0.0377,0.0,0.06771,0.19946,0.14004
tight_corkscrew,18,0.0608,-0.0287,-0.0,0.22897,-0.18229,-0.08421
tight_corkscrew,19,0.0646,-0.0193,0.0,0.07588,0.10499,-0.00868
tight_corkscrew,20,0.0667,-0.0096,0.0,0.02396,-0.10354,0.15099
tight_corkscrew,21,0.0674,0.0006,0.0,-0.07393,0.25559,0.07536
tight_corkscrew,22,0.0664,0.0106,0.0,0.14903,0.24042,0.07321
tight_corkscrew,23,0.0643,0.0204,-0.0,0.30109,0.12661,-0.09663
tight_corkscrew,24,0.0604,0.0299,0.0,0.06249,0.30763,-0.18934
tight_corkscrew,25,0.0553,0.0385,0.0,0.17692,0.22706,-0.02064
tight_corkscrew,26,0.0489,0.0463,0.0,0.3268,0.07418,0.03318
tight_corkscrew,27,0.0414,0.0532,0.0,-0.17478,0.01137,0.21767
tight_corkscrew,28,0.0331,0.0586,-0.0,-0.00316,0.26953,-0.04074
tight_corkscrew,29,0.0238,0.0631,0.0,0.13893,0.28614,-0.09882
tight_corkscrew,30,0.0143,0.0658,0.0,-0.20706,0.09963,-0.02819
tight_corkscrew,31,0.0041,0.0673,-0.0,-0.01732,-0.08071,-0.16925
tight_corkscrew,32,-0.0059,0.0671,0.0,0.00758,0.20503,0.13966
tight_corkscrew,33,-0.0158,0.0655,-0.0,0.01312,0.19925,-0.22147
tight_corkscrew,34,-0.0254,0.0623,0.0,-0.25577,0.26318,-0.10612
tight_corkscrew,35,-0.0346,0.0579,0.0,-0.12761,0.27017,-0.08491
tight_corkscrew,36,-0.0428,0.0521,-0.0,0.10298,0.17135,-0.12697
tight_corkscrew,37,-0.05,0.045,0.0,0.52655,-0.04064,0.25068
tight_corkscrew,38,-0.0562,0.0372,-0.0,0.00237,-0.0145,0.07359
tight_corkscrew,39,-0.0612,0.0283,0.0,0.20386,0.23844,0.1472
tight_corkscrew,40,-0.0647,0.0187,0.0,-0.24033,0.0964,0.01538
tight_corkscrew,41,-0.0667,0.009,-0.0,0.17172,0.0164,-0.0843
tight_corkscrew,42,-0.0674,-0.0011,0.0,0.16621,-0.02899,-0.09291
tight_corkscrew,43,-0.0665,-0.0112,-0.0,0.0703,0.10569,0.08174
tight_corkscrew,44,-0.064,-0.021,0.0,-0.17977,0.04256,-0.37248
tight_corkscrew,45,-0.0601,-0.0303,0.0,0.09357,-0.09502,-0.05571
tight_corkscrew,46,-0.055,-0.039,-0.0,0.13753,0.06621,0.11612
tight_corkscrew,47,-0.0485,-0.0467,0.0,0.04318,0.0014,-0.18419
tight_corkscrew,48,-0.0411,-0.0535,-0.0,-0.02602,0.01912,0.1071
tight_corkscrew,49,-0.0324,-0.059,0.0,-0.04341,0.27691,-0.18552
tight_corkscrew,50,-0.0234,-0.0632,0.0,0.24897,0.25795,0.31689
tight_corkscrew,51,-0.0136,-0.066,-0.0,-0.13055,0.11948,-0.11267
tight_corkscrew,52,-0.0037,-0.0672,0.0,0.14811,0.04854,0.06684
tight_corkscrew,53,0.0065,-0.0671,-0.0,0.29598,0.27808,-0.58513
tight_corkscrew,54,0.0164,-0.0654,0.0,-0.10247,0.42479,-0.0226
tight_corkscrew,55,0.0259,-0.0621,0.0,0.21144,0.24963,0.13037
tight_corkscrew,56,0.0351,-0.0576,0.0,0.12449,0.15816,-0.22443
tight_corkscrew,57,0.0432,-0.0517,-0.0,0.08057,0.02965,-0.11571
tight_corkscrew,58,0.0504,-0.0447,0.0,-0.0095,0.43108,-0.27442
tight_corkscrew,59,0.0565,-0.0365,0.0,-0.15077,0.19339,-0.07985
tight_corkscrew,60,0.0614,-0.0279,0.0,0.22365,0.1157,-0.21142
tight_corkscrew,61,0.0649,-0.0182,0.0,0.19042,0.27497,0.03235
tight_corkscrew,62,0.0669,-0.0085,-0.0,0.30649,0.32019,0.05541
tight_corkscrew,63,0.0672,0.0018,0.0,-0.00133,0.31774,-0.16754
tight_corkscrew,64,0.0665,0.0117,0.0,0.13784,0.40837,0.09684
tight_corkscrew,65,0.0637,0.0216,0.0,0.21241,0.16645,-0.00969
tight_corkscrew,66,0.06,0.0308,0.0,0.16462,0.40595,-0.15473
tight_corkscrew,67,0.0546,0.0394,-0.0,0.3334,0.13467,-0.09298
tight_corkscrew,68,0.0481,0.0471,0.0,0.04789,0.45991,-0.10807
tight_corkscrew,69,0.0406,0.0539,0.0,0.1282,0.10769,0.05844
tight_corkscrew,70,0.032,0.0593,0.0,0.01501,0.17474,-0.14655
tight_corkscrew,71,0.0228,0.0633,0.0,-0.08323,0.19696,-0.07698
tight_corkscrew,72,0.0131,0.0661,-0.0,0.22801,0.37729,-0.05758
tight_corkscrew,73,0.0031,0.0673,0.0,0.17534,0.39533,0.02032
tight_corkscrew,74,-0.007,0.0671,0.0,0.17124,0.22074,0.22649
tight_corkscrew,75,-0.017,0.0651,0.0,0.37117,0.25966,0.01204
tight_corkscrew,76,-0.0265,0.062,0.0,0.1126,-0.02442,0.2352
tight_corkscrew,77,-0.0355,0.0572,-0.0,0.11464,0.40584,-0.30367
tight_corkscrew,78,-0.0436,0.0514,0.0,-0.00726,0.24283,0.0204
tight_corkscrew,79,-0.0508,0.0443,0.0,0.13413,0.39632,-0.00094
tight_corkscrew,80,-0.0569,0.0361,0.0,0.2028,0.24147,-0.21944
tight_corkscrew,81,-0.0616,0.0272,0.0,0.08331,0.4123,-0.06322
tight_corkscrew,82,-0.065,0.0178,-0.0,-0.01944,0.07765,-0.14002
tight_corkscrew,83,-0.0669,0.0078,0.0,0.06822,0.26157,0.18732
tight_corkscrew,84,-0.0673,-0.0023,0.0,-0.07825,0.20555,-0.09173
tight_corkscrew,85,-0.0663,-0.0123,0.0,0.02375,0.16624,-0.03126
tight_corkscrew,86,-0.0637,-0.022,0.0,-0.09543,0.3587,-0.13276
tight_corkscrew,87,-0.0595,-0.0314,-0.0,-0.11051,0.1261,-0.08434
tight_corkscrew,88,-0.0544,-0.0398,0.0,0.14026,0.15855,-0.21868
tight_corkscrew,89,-0.0477,-0.0476,0.0,0.28938,0.30071,0.14151
tight_corkscrew,90,-0.0401,-0.0542,0.0,-0.19639,0.25931,-0.08818
tight_corkscrew,91,-0.0316,-0.0595,0.0,0.00109,0.27099,0.16298
tight_corkscrew,92,-0.0222,-0.0636,-0.0,0.08827,0.14514,-0.04125
tight_corkscrew,93,-0.0125,-0.0662,0.0,0.15094,0.06721,0.11771
tight_corkscrew,94,-0.0026,-0.0673,0.0,-0.13178,0.08744,0.22995
tight_corkscrew,95,0.0076,-0.0669,0.0,0.12741,-0.10117,-0.07625
tight_corkscrew,96,0.0176,-0.0651,0.0,0.11412,-0.02151,-0.14411
tight_corkscrew,97,0.0269,-0.0618,-0.0,-0.12272,-0.10562,0.01096
tight_corkscrew,98,0.0361,-0.0569,0.0,0.15774,0.16621,-0.04367
tight_corkscrew,99,0.0439,-0.0509,0.0,0.23306,0.15909,0.00635
tight_corkscrew,100,0.0513,-0.0439,0.0,0.25773,0.14008,-0.2291
tight_corkscrew,101,0.0571,-0.0357,0.0,0.0663,0.23735,0.16789
tight_corkscrew,102,0.0619,-0.0267,-0.0,0.39323,0.04063,0.1021
tight_corkscrew,103,0.0651,-0.0171,0.0,0.1496,0.32746,-0.10102
tight_corkscrew,104,0.067,-0.0074,0.0,0.22045,0.21484,-0.15699
tight_corkscrew,105,0.0672,0.0029,0.0,0.21221,0.38579,-0.05752
tight_corkscrew,106,0.0663,0.0129,0.0,0.12029,0.33696,0.1947
tight_corkscrew,107,0.0634,0.0225,-0.0,0.11522,0.44637,0.19317
tight_corkscrew,108,0.0594,0.0319,0.0,0.27981,0.40159,-0.09495
tight_corkscrew,109,0.0539,0.0403,-0.0,-0.02309,0.29922,-0.30522
tight_corkscrew,110,0.0474,0.048,0.0,-0.19375,0.20368,0.17394
tight_corkscrew,111,0.0396,0.0545,0.0,0.21433,0.51989,-0.18956
tight_corkscrew,112,0.031,0.0598,-0.0,0.21444,-0.00039,0.19304
tight_corkscrew,113,0.0218,0.0637,0.0,0.02678,0.02707,-0.12745
tight_corkscrew,114,0.0119,0.0663,-0.0,-0.17268,0.12526,0.09597
tight_corkscrew,115,0.002,0.0674,0.0,-0.1925,0.33189,0.00589
tight_corkscrew,116,-0.0081,0.0669,0.0,0.23632,0.30267,0.20333
tight_corkscrew,117,-0.0181,0.0649,-0.0,0.09608,0.13007,-0.01834
tight_corkscrew,118,-0.0276,0.0614,0.0,-0.04991,0.15961,-0.00703
tight_corkscrew,119,-0.0363,0.0567,-0.0,-0.29254,0.05065,-0.08538
tight_corkscrew,120,-0.0446,0.0507,0.0,-0.18231,0.17901,-0.16315
tight_corkscrew,121,-0.0515,0.0433,0.0,-0.04631,0.39474,0.03524
tight_corkscrew,122,-0.0575,0.0352,-0.0,0.06725,0.05248,0.05323
tight_corkscrew,123,-0.062,0.0262,0.0,-0.05095,0.26485,0.08905
tight_corkscrew,124,-0.0654,0.0166,-0.0,-0.21897,0.01002,0.11745
tight_corkscrew,125,-0.0669,0.0068,0.0,0.12368,0.07257,0.10512
tight_corkscrew,126,-0.0674,-0.0035,0.0,0.02324,0.2981,0.262
tight_corkscrew,127,-0.0659,-0.0134,-0.0,0.06355,0.16673,-0.09271
tight_corkscrew,128,-0.0634,-0.0231,0.0,-0.04253,-0.18854,-0.25623
tight_corkscrew,129,-0.0591,-0.0323,-0.0,-0.18694,0.19849,0.12592
tight_corkscrew,130,-0.0535,-0.0408,0.0,-0.30724,0.07438,-0.17878
tight_corkscrew,131,-0.047,-0.0484,0.0,-0.32162,0.06597,0.12339
tight_corkscrew,132,-0.0392,-0.0548,-0.0,-0.04728,0.20042,0.23193
tight_corkscrew,133,-0.0305,-0.06,0.0,0.06167,0.10379,-0.01124
tight_corkscrew,134,-0.0212,-0.064,-0.0,-0.21597,0.29346,0.01225
tight_corkscrew,135,-0.0114,-0.0664,0.0,-0.16478,0.145,0.08682
tight_corkscrew,136,-0.0015,-0.0674,0.0,0.09343,0.05372,-0.17228
tight_corkscrew,137,0.0088,-0.0667,-0.0,0.03502,0.14315,-0.07986
tight_corkscrew,138,0.0186,-0.0649,0.0,0.12233,0.27986,-0.02353
tight_corkscrew,139,0.0281,-0.0611,-0.0,0.319,0.20555,0.08405
tight_corkscrew,140,0.0369,-0.0565,0.0,0.21447,0.11478,-0.18703
tight_corkscrew,141,0.0449,-0.0501,0.0,0.28594,0.18643,-0.10664
tight_corkscrew,142,0.0518,-0.043,-0.0,-0.11847,0.0377,0.29076
tight_corkscrew,143,0.0579,-0.0347,0.0,-0.20342,0.17985,0.10409
tight_corkscrew,144,0.0622,-0.0257,-0.0,0.00451,0.06442,-0.10429
tight_corkscrew,145,0.0655,-0.0161,0.0,-0.32427,-0.05649,-0.07795
tight_corkscrew,146,0.067,-0.0062,0.0,-0.07901,0.05128,-0.09642
tight_corkscrew,147,0.0673,0.0041,-0.0,-0.09229,-0.04761,-0.04467
tight_corkscrew,148,0.0659,0.0139,0.0,0.07595,0.17535,-0.03952
tight_corkscrew,149,0.0,0.0,0.0,0.02882,0.22836,0.09578
sharp_maneuver,0,0.0,0.0,0.0,0.00201,0.24994,0.15896
sharp_maneuver,1,0.0,0.0,0.0,0.19058,-0.09113,0.21015
sharp_maneuver,2,0.0,0.0,0.0,-0.23689,-0.03708,0.11594
sharp_maneuver,3,0.0,0.0,0.0,-0.30642,-0.06585,0.10808
sharp_maneuver,4,0.0,0.0,0.0,0.16891,0.11214,0.19991
sharp_maneuver,5,0.0,0.0,0.0,0.11541,0.29641,0.1147
sharp_maneuver,6,0.0,0.0,0.0,-0.01895,-0.11546,-0.02448
sharp_maneuver,7,0.0,0.0,0.0,-0.22847,-0.09226,0.29114
sharp_maneuver,8,0.0,0.0,0.0,-0.26977,0.19415,0.15922
sharp_maneuver,9,0.0,0.0,0.0,-0.29763,0.00408,-0.09212
sharp_maneuver,10,0.0,0.0,0.0,0.12953,0.00743,-0.34461
sharp_maneuver,11,0.0,0.0,0.0,-0.05062,-0.29259,0.18447
sharp_maneuver,12,0.0,0.0,0.0,-0.05595,-0.04274,0.04139
sharp_maneuver,13,0.0,0.0,0.0,-0.22383,0.18459,0.01041
sharp_maneuver,14,0.0,0.0,0.0,-0.03193,0.07625,0.18334
sharp_maneuver,15,0.0,0.0,0.0,-0.09789,-0.32635,0.04215
sharp_maneuver,16,0.0,0.0,0.0,-0.02733,0.03917,0.25195
sharp_maneuver,17,0.0,0.0,0.0,-0.29973,0.00992,-0.08712
sharp_maneuver,18,0.0,0.0,0.0,-0.10049,-0.07065,0.22076
sharp_maneuver,19,0.0,0.0,0.0,-0.04615,-0.3658,0.019
sharp_maneuver,20,0.0,0.0,0.0,0.17568,-0.09061,0.09562
sharp_maneuver,21,0.0,0.0,0.0,0.08716,0.03172,0.25619
sharp_maneuver,22,0.0,0.0,0.0,-0.20186,-0.0951,0.12678
sharp_maneuver,23,0.0,0.0,0.0,-0.11988,-0.06787,0.12138
sharp_maneuver,24,0.0,0.0,0.0,-0.3245,-0.21605,0.25988
sharp_maneuver,25,0.0,0.0,0.0,0.04461,-0.01215,0.40718
sharp_maneuver,26,0.0,0.0,0.0,-0.27279,-0.01493,0.14499
sharp_maneuver,27,0.0,0.0,0.0,-0.03617,-0.33315,-0.19293
sharp_maneuver,28,0.0,0.0,0.0,-0.09623,-0.25435,0.06798
sharp_maneuver,29,0.0,0.0,0.0,0.12375,0.31016,-0.13993
sharp_maneuver,30,0.0,0.0,0.0,-0.26813,-0.2877,0.11077
sharp_maneuver,31,0.0,0.0,0.0,-0.0886,-0.0223,0.33161
sharp_maneuver,32,0.0,0.0,0.0,-0.10627,-0.12996,0.09571
sharp_maneuver,33,0.0,0.0,0.0,-0.04397,-0.13416,0.2297
sharp_maneuver,34,0.0,0.0,0.0,-0.10137,-0.08278,0.07462
sharp_maneuver,35,0.0,0.0,0.0,-0.07839,0.09002,0.09844
sharp_maneuver,36,0.0,0.0,0.0,0.00261,-0.05964,0.28746
sharp_maneuver,37,0.0,0.0,0.0,0.07148,0.16775,0.19204
sharp_maneuver,38,0.0,0.0,0.0,-0.10497,0.10906,0.09569
sharp_maneuver,39,-0.2045,0.9902,0.0,-0.34146,0.86176,0.3966
sharp_maneuver,40,-0.5799,0.8282,0.0,-0.70922,0.52898,-0.0739
sharp_maneuver,41,-0.8605,0.5309,0.0,-1.35506,0.58319,0.07418
sharp_maneuver,42,-0.0001,-0.0001,0.0,0.09626,0.28128,0.08018
sharp_maneuver,43,0.0001,-0.0,0.0,-0.45193,0.02036,0.17917
sharp_maneuver,44,-0.0001,0.0001,0.0,0.06711,-0.0725,0.20601
sharp_maneuver,45,0.0001,-0.0001,0.0,-0.3206,-0.18944,-0.09259
sharp_maneuver,46,-0.0001,0.0,0.0,-0.15718,-0.48972,0.20751
sharp_maneuver,47,0.0001,0.0001,0.0,-0.21917,0.11901,0.14754
sharp_maneuver,48,-0.0001,-0.0001,0.0,0.02008,-0.26613,-0.04017
sharp_maneuver,49,0.0001,0.0,0.0,-0.05166,-0.24632,0.03538
sharp_maneuver,50,-0.0001,0.0,0.0,-0.36197,-0.10613,0.1107
sharp_maneuver,51,0.0001,0.0001,0.0,0.07637,-0.49993,0.04345
sharp_maneuver,52,-0.0001,-0.0001,0.0,-0.06245,0.15331,0.06985
sharp_maneuver,53,0.0001,-0.0,0.0,0.18347,-0.12017,0.00912
sharp_maneuver,54,-0.0001,0.0001,0.0,-0.58323,-0.17002,-0.02608
sharp_maneuver,55,0.0001,-0.0001,0.0,-0.30893,-0.05128,0.29916
sharp_maneuver,56,0.0,-0.0,0.0,-0.17015,0.01062,0.15518
sharp_maneuver,57,-0.0001,0.0001,0.0,-0.35238,0.05186,0.06777
sharp_maneuver,58,0.0001,-0.0001,0.0,-0.15241,0.04363,0.11285
sharp_maneuver,59,-0.0001,0.0,0.0,0.06759,-0.06011,0.25085
sharp_maneuver,60,0.0001,0.0001,0.0,-0.23534,0.01518,0.10843
sharp_maneuver,61,-0.0001,-0.0001,0.0,-0.10335,-0.21592,0.12775
sharp_maneuver,62,0.0001,0.0,0.0,-0.20341,-0.0791,0.33466
sharp_maneuver,63,-0.0001,0.0001,0.0,-0.07839,-0.26821,0.05718
sharp_maneuver,64,0.0001,-0.0001,0.0,-0.12466,-0.11091,-0.10606
sharp_maneuver,65,-0.0001,0.0,0.0,-0.23919,0.00361,0.3987
sharp_maneuver,66,0.0001,0.0001,0.0,-0.22369,-0.34283,-0.01443
sharp_maneuver,67,-0.0001,-0.0001,0.0,-0.30445,-0.04185,0.17452
sharp_maneuver,68,0.0001,0.0,0.0,-0.06811,0.00808,-0.00726
sharp_maneuver,69,-0.0001,-0.0,0.0,0.09314,-0.32238,-0.12998
sharp_maneuver,70,0.0001,0.0001,0.0,-0.05907,0.03775,-0.03268
sharp_maneuver,71,-0.0001,-0.0001,0.0,-0.18185,-0.00982,-0.24494
sharp_maneuver,72,0.0001,0.0,0.0,-0.03742,0.07241,-0.21137
sharp_maneuver,73,-0.0001,0.0001,0.0,-0.0629,-0.13456,0.1154
sharp_maneuver,74,0.0001,-0.0001,0.0,-0.24229,0.19551,0.22593
sharp_maneuver,75,-0.0001,-0.0,0.0,0.01015,0.0893,0.34248
sharp_maneuver,76,0.0001,0.0001,0.0,-0.12139,-0.03703,0.49605
sharp_maneuver,77,-0.0001,-0.0001,0.0,0.08093,-0.17575,0.22037
sharp_maneuver,78,0.0001,0.0,0.0,-0.25502,0.10685,0.23558
sharp_maneuver,79,-0.0001,0.0001,0.0,-0.23584,-0.25852,-0.00096
sharp_maneuver,80,0.0001,-0.0001,0.0,-0.43232,-0.0697,-0.05009
sharp_maneuver,81,-0.0001,0.0,0.0,-0.27734,-0.21318,0.15567
sharp_maneuver,82,0.0,0.0,0.0,-0.43895,-0.18352,0.18519
